"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"3085d2c5-b7ac-4b93-b012-26671ed7c8de","us-city","2015-12-30T20:54:58","2015","cincinnati","spending","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"[Annual Budget Data - 2015][1]


  [1]: https://data.cincinnati-oh.gov/Fiscal-Sustainability-Strategic-Investment/FY-2015-Approved-General-Fund-Operating-Budget-Wit/6agd-vtn9

This data is not granular enough at present to fit the given definition of detailed transactional level expenditures.","Yes","No","Bill Felix","Bill Felix","0"
"5c536ec0-bf09-48d1-9d9e-40d4a44929ed","us-city","2015-12-30T20:29:33","2015","cincinnati","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","https://data.cincinnati-oh.gov/Thriving-Healthy-Neighborhoods/Inspections/d497-utex","CSV",,,"Inspections","City of Cincinnati","Yes","Yes",,"Open Data Cincinnati Portal (Socrata) maintained by City of Cincinnati.

Last update: 03/05/2015","Yes","No","Bill Felix","Bill Felix","60"
"9b39a2d9-4631-44e1-b5b6-b70a88a7cce2","us-city","2015-12-26T00:10:14","2015","denver","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://denvergov.org/restaurantinspections",,,,"Food Safety Inspection Information","Public Health Inspections Division, Denver Department of Environmental Health","Yes","Yes",,"Data available online for period starting June 1, 2000.","Yes","No","Hanna Camp","Hanna Camp","45"
"0df098bc-940c-439a-9ef0-8c6c6663c016","us-city","2015-12-25T06:34:05","2015","denver","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.denvergov.org/content/denvergov/en/denver-development-services/help-me-find-/building-permits.html",,,,"CPD-Permits Transaction Detail Report","Denver Development Services","Yes","Yes",,"Data is online accessible and comprehensive for January 2013 - July 2015. Previous years must be requested from the municipal government, unclear when remainder of 2015 to be uploaded.","Yes","No","Hanna Camp","Hanna Camp","45"
"8090a116-c2b5-4685-8143-388199a2e66b","us-city","2015-05-27T01:01:38","2015","albuquerque","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.cabq.gov/business/foodinspections/","CSV, XML","https://data.cabq.gov/business/foodinspections/MetaData.pdf",,,"Lori Stoller, EHD/ Consumer Health, 505-768-2718","Yes","Yes",,"Data is available for the most recent complete fiscal year (2014).","Yes","Yes","anonymous","anonymous","100"
"19700e4f-5227-48ec-9e7f-af833c6856b0","us-city","2015-11-27T18:55:03","2015","hamptonva","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.gtfs-data-exchange.com/agency/hampton-roads-transit-hrt/latest.zip","GTFS",,,"HRT GTFS","Hampton Roads Transit webmaster@hrtransit.org","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"f4efc933-571f-4a6a-8b52-ab2a31e8c534","us-city","2015-11-27T18:54:14","2015","newportnews","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.gtfs-data-exchange.com/agency/hampton-roads-transit-hrt/latest.zip","GTFS",,,"HRT GTFS","Hampton Roads Transit webmaster@hrtransit.org","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"e2437f2a-0f44-4803-b280-e15626f58cdb","us-city","2015-11-27T18:53:01","2015","chesapeakeva","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","https://www.gtfs-data-exchange.com/agency/hampton-roads-transit-hrt/latest.zip","GTFS",,,"HRT GTFS","Hampton Roads Transit webmaster@hrtransit.org","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","60"
"97093353-e8ef-47e9-90eb-a52664252ef9","us-city","2015-11-27T18:49:16","2015","norfolk","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.gtfs-data-exchange.com/agency/hampton-roads-transit-hrt/latest.zip","GTFS",,,"HRT GFTS","Hampton Roads Transit webmaster@hrtransit.org","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"43c2674d-5dbf-4b87-ba3a-a5893d223d68","us-city","2015-11-27T18:37:23","2015","arlington","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","https://gtfs.s3.amazonaws.com/arlington-transit_20131014_0431.zip","GTFS =",,,"Arlington Transit GTFS Data","Arlington Transit syaffe@arlingtonva.us","Yes","Yes",,"Regarding ""Is the data provided on a timely and up to date basis?""  
  
Arlington's GTFS hasn't been updated since 2013; not being intimately familiar with GTFS, I want to say this is ok, because as long as the routes haven't changed, neither has the GTFS. That being said, I'm not sure how real-time data plays into this. If real-time is included in GTFS then this data is garbage. ","Yes","No","J. Albert Bowden","J. Albert Bowden","60"
"b6b82ada-1c64-4a70-ae37-b11ed7eef7b4","us-city","2015-11-27T17:42:14","2015","arlington","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://gisdata.arlgis.opendata.arcgis.com/datasets/add6458ac5b241368d459fce8e53cfe9_2","CSV, KML, SHP",,,"Buildings - Arlington County's planimetric feature classes. Includes Buildings, roads, sidewalks","Arlington County GIS Department gismc@arlingtonva.us","Yes","Yes",,"Two things:  
1) Openly Licensed:
Many datasets (all from open data group ironically enough) Arlington County has up in their ArcGIS Open Data Portal, there's a disclaimer @ the bottom of the description on search listings pages, saying: 
""Data is not for resale or redistribution""
Clicking through to a datasets individual page, there's a larger disclaimer on the right hand column saying:  
""This group is to allow for downloading data via ESRI's Open Data application.  

Unless otherwise noted, all data is © Arlington County, Virginia.

The geographic data layers produced by the Arlington County GIS Mapping Center are provided as a public resource. The County makes no warranties,expressed or implied, concerning the accuracy, completeness or suitability of this data, and it should not be construed or used as a legal description. Every reasonable effort is made to ensure the accuracy and completeness of the data.  This data is not considered in the Public Domain.""

Not sure what is going on here, seems like Arlington is doing the open data thing, but not because they want to.
Pretty sure none of those copyrights/disclaimers are valid or will hold up in court.
It's just very odd.

2) Facilities vs. Buildings  
Arlington County has another GIS dataset of County Facilities...while this probably includes things like parks, fields, etc., its kind of confusing. Not sure if Buildings includes Facilities features or not.","Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"efc371df-e046-47f1-a780-7aef3ac2de84","us-city","2015-11-27T17:21:53","2015","arlington","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://arlingtonva.s3.amazonaws.com/wp-content/uploads/sites/18/2015/06/FY16A_Final-All-in-One-Adopted-File.pdf",,,,"FY 2016 Budget Information ","County Manager countymanager@arlingtonva.us","Yes","Yes",,"nice job of arlington to roll out a subdomain for budget:
https://budget.arlingtonva.us/","Yes","No","J. Albert Bowden","J. Albert Bowden","55"
"59ef54f5-ec3f-4291-907e-9abe5f274e2a","us-city","2015-11-26T05:13:48","2015","richmond","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.richmondgov.com/Well-Managed-Government/Property-Assessments-Current/vm9j-9f88","CSV, CSV for Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML",,," Property Assessments Current  Current property assessments.  Update Frequency: Quarterly","City of Richmond, Virginia https://www.richmondgov.com/common/contact.aspx","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"20863ab4-bb09-455d-9c79-fbf0398c8b47","us-city","2015-11-26T05:12:27","2015","richmond","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.richmondgov.com/Unique-and-Inclusive-Neighborhoods/Parcel-Geographic-Summary/b52i-7ygb","CSV, CSV for Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML",,," Parcel Geographic Summary  This dataset is provided as a resource for cross-referencing data with the City's GIS. Here, parcels are summarized by many geographic entities such as Census, Enterprise Zones, Neighborhood, Zoning, and many more... Use of the PIN key can be used for this purpose. (Update Frequency: Quarterly)","City of Richmond, Virginia https://www.richmondgov.com/common/contact.aspx","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"1b577f9c-6c78-430c-af55-d8f875be5200","us-city","2015-11-25T22:27:21","2015","norfolk","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.orf.opendata.arcgis.com/datasets/e452982670d3460eaaa64e3874c283ca_2","CSV, KML, SHP",,,"Parcel Boundaries - City of Norfolk Property Information map service for ArcGIS.com Open Data site.  Service includes the following datasets: Addresses, Buildings, Parcel Boundaries *Parcel Boundaries contained in this data set should not be used as a means of determining Right of Way (ROW).  These polygons were created to show generalized property boundaries, and to hold the Real Estate Assessor attribute data pertaining to tax accounts associated with these ","Norfolk GIS gis@norfolk.gov","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"9c08805f-ff6d-4d11-b292-fccbce6e1793","us-city","2015-11-25T22:26:03","2015","norfolk","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.orf.opendata.arcgis.com/datasets/5fcd6cdbd5a84e0fae5db8c35465ad54_0","CSV, KML, SHP",,,"City Facilities - City of NorfolkMunicipal map service for ArcGIS.com Open Data site. Service includes the following datasets: -Municipal Buildings -ZIP Codes -City Boundary","Norfolk GIS gis@norfolk.gov","Yes","Yes",,"Norfolk also offers Buildings data, which sounds more to what this subject is about, however this dataset has other datasets included, whereas the submitted one is simply the buildings.
Other dataset link:
https://data.orf.opendata.arcgis.com/datasets/e452982670d3460eaaa64e3874c283ca_1","Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"0829aad7-ebda-4c57-8811-7dea462ca807","us-city","2015-11-25T22:20:03","2015","norfolk","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.orf.opendata.arcgis.com/datasets/c8de1a1f81e14eacbe381ae342318031_2","CSV, KML, SHP",,,"Zoning - City of Norfolk Planning and Zoning map service for ArcGIS.com Open Data site. Service includes the following datasets: -CBPA -FIRM -Zoning -Planning District","Norfolk GIS gis@norfolk.gov","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"e7b9d9a6-e77f-4d0e-9dce-bd2e8b562ec7","us-city","2015-11-13T17:33:51","2015","westcovina","zoning","Yes","Unsure","Yes","Yes","Yes","No","Yes",,"Yes","https://egis3.lacounty.gov/dataportal/wp-content/uploads/2012/03/zoning_countywide.zip",,,,"All zoning for all cities in the Los Angeles County, California including some unincorporated areas","LA County GIS: MINJARES@scag.ca.gov","Yes","Yes",,,"Yes","No","anonymous","anonymous","50"
"1baaf0ec-b537-4ba0-b209-490aef047c8d","us-city","2015-10-28T19:15:11","2015","chattanooga","deeds","Yes","Yes","No","Yes","No","Unsure","Unsure",,"Unsure","https://register.hamiltontn.gov/OnlineRecordSearch/Beta/Login.aspx?ReturnUrl=%2fOnlineRecordSearch%2fBeta%2fSearch.aspx",,,,"Property Deeds","Hamilton County Register of Deeds","Yes","Yes",,,"Yes","No","Tim Moreland","Tim Moreland","15"
"2c235468-c45b-46d7-bbf7-878ef6ca4463","us-city","2015-10-28T19:12:17","2015","chattanooga","contracts","Yes","Unsure","Yes","Yes","Yes","No","No",,"Yes","https://www.chattanooga.gov/purchasing/bidssolicitations",,,,"Bids & Solicitations","City of Chattanooga Purchasing Department","Yes","Yes",,,"Yes","No","Tim Moreland","Tim Moreland","40"
"14964745-f4d5-443a-bc55-2752cd62f106","us-city","2015-10-28T19:08:35","2015","chattanooga","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://apps.health.tn.gov/EHInspections/",,,,"Restaurant Inspections","Hamilton County Health Department","Yes","Yes",,,"Yes","No","Tim Moreland","Tim Moreland","35"
"6c131edd-dd21-4167-9a3e-83654460de8c","us-city","2015-10-28T19:03:21","2015","chattanooga","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/Spending-by-the-City-of-Chattanooga/s8pp-ah5n","CSV","https://data.chattlibrary.org/Government/Spending-by-the-City-of-Chattanooga/s8pp-ah5n/about",,"City of Chattanooga Spending","Finance Department","Yes","Yes",,"Updated nightly. Used to power spending visualization app. ","Yes","Yes","Tim Moreland","Tim Moreland","100"
"8a623b52-1f8c-4087-8d20-9f18a0de7633","us-city","2015-10-28T18:59:28","2015","chattanooga","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Public-Safety/Code-Violations/qkb7-wdta","CSV","https://data.chattlibrary.org/Public-Safety/Code-Violations/qkb7-wdta/about",,"Code Violations","Economic and Community Development Department","Yes","Yes",,"Updated nightly.","Yes","Yes","Tim Moreland","Tim Moreland","100"
"31d47368-1815-4a57-8b9e-6841e942b8a2","us-city","2015-10-28T18:56:08","2015","chattanooga","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/Parcels/nk97-ybhg/","KML, KMZ, Shapefile","https://data.chattlibrary.org/Government/Parcels/nk97-ybhg/about",,"City of Chattanooga Parcel Data","Hamilton County Assessor","Yes","Yes",,,"Yes","Yes","Tim Moreland","Tim Moreland","100"
"6d1f67ef-016b-4d1b-a385-3374b78787e7","us-city","2015-10-28T18:54:57","2015","chattanooga","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/Parcels/nk97-ybhg","KML, KMZ, Shapefile","https://data.chattlibrary.org/Government/Parcels/nk97-ybhg/about",,"Assessment Data","Hamilton County Assessor's Office","Yes","Yes",,,"Yes","Yes","Tim Moreland","Tim Moreland","100"
"00cbf692-fcbe-499e-9f87-6c56339601d6","us-city","2015-10-28T18:49:19","2015","chattanooga","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Economy/Business-License/cxem-8hbr","CSV","https://data.chattlibrary.org/Economy/Business-License/cxem-8hbr/about",,"City of Chattanooga Business License Data","Finance Department","Yes","Yes",,"Updated nightly. ","Yes","Yes","Tim Moreland","Tim Moreland","100"
"d1b86328-7e7f-4b78-af92-36a4f2fb5074","us-city","2015-10-28T18:46:55","2015","chattanooga","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/All-Permits/tfyc-kggg","CSV","https://data.chattlibrary.org/Government/All-Permits/tfyc-kggg/about",,"All Permits","Economic and Community Development Department","Yes","Yes",,"The City of Chattanooga's permit data is published to the [BLDS standard][1] and consists of the following: 1) [general permit data][2], 2) [permit inspector data][3], 3) [permit contractor data][4], and 4) [permit status history][5]. 

The data is updated nightly. 


  [1]: https://permitdata.org/
  [2]: https://data.chattlibrary.org/Government/All-Permits/tfyc-kggg
  [3]: https://data.chattlibrary.org/Government/All-Permit-Inspector/irjb-uw2h
  [4]: https://data.chattlibrary.org/Government/All-Permit-Contractors-Information/pr4n-wt8t
  [5]: https://data.chattlibrary.org/Government/All-Permits-Status-History/2y2g-46ri","Yes","Yes","Tim Moreland","Tim Moreland","100"
"eb6f2137-f392-40d5-8d34-4a9cfa4aa79e","us-city","2015-10-28T18:41:43","2015","chattanooga","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/Zoning/9h8u-qx5r","KML, KMZ, Shapefile","https://data.chattlibrary.org/Government/Zoning/9h8u-qx5r/about",,"City of Chattanooga Zoning Data","Chattanooga-Hamilton County Regional Planning Agency","Yes","Yes",,"This data is updated nightly, although it usually only updates once a month after planning commission meetings. ","Yes","Yes","Tim Moreland","Tim Moreland","100"
"ad145f71-1b07-4dd1-bd25-c6b787ceba54","us-city","2015-10-28T18:37:36","2015","chattanooga","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/Chattanooga-Operating-Budget/4xcm-j4rx","CSV, PDF, HTML, JSON, Excel","https://data.chattlibrary.org/Government/Chattanooga-Operating-Budget/4xcm-j4rx/about",,"The city provides the budget data as PDF, raw data CSV and a visualization app. ","City of Chattanooga","Yes","Yes",,"The budget contains detailed line items organized by City Department. 

The budget is provided as [PDF][1] documents, raw CSV files of the [Capital][2] (project status updated monthly) and [Operating] [3] budget and an interactive budget app called [Open Budget][4]. 


  [1]: https://www.chattanooga.gov/images/citymedia/finance/Budget%202016/Proposed_FY16_Budget.pdf
  [2]: https://data.chattlibrary.org/Government/Chattanooga-Capital-Budget/6tnv-v5ia
  [3]: https://data.chattlibrary.org/Government/Chattanooga-Operating-Budget/4xcm-j4rx
  [4]: https://budget.chattanooga.gov/#!/year/default","Yes","Yes","Tim Moreland","Tim Moreland","100"
"f20fe613-3317-41a5-aa3c-a73610a95353","us-city","2015-10-21T14:13:34","2015","pittsburgh","deeds","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.wprdc.org/dataset/real-estate-sales","CSV","https://data.wprdc.org/dataset/real-estate-sales",,"Property Sale Transactions in Allegheny County: This dataset contains data on all Real Property parcels that have sold since 2012 in Allegheny County, PA.","Allegheny County Office of Property Assessment","Yes","Yes",,"10/21/2015 update: Bulk property sales data has been released dating back to 2012. Files are updated monthly. Property buyer and seller names are not being released yet pending legal review.

Minimal data can be accessed for free online (file date, recording information) and is slightly more accessible through the property assessment website (https://www2.county.allegheny.pa.us/RealEstate/Search.aspx).  Users must pay to see actual documentation and searching by address is only possible on the assessment website, not through the main real estate search.","Yes","Yes","Ellie Newman","Ellie Newman","100"
"862f66f2-735d-4c51-ba1e-5830418951ec","us-city","2015-10-21T14:09:29","2015","pittsburgh","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.wprdc.org/dataset/allegheny-county-parcel-boundaries","geojson, shapefile","https://data.wprdc.org/dataset/allegheny-county-parcel-boundaries",,"Allegheny County Parcel Boundaries: This dataset contains parcel boundaries attributed with county block and lot number.","Allegheny County GIS Division","Yes","Yes",,"Updated daily.","Yes","Yes","Ellie Newman","Ellie Newman","100"
"90ba1f58-2714-436f-bd9d-889d63d9fafe","us-city","2015-10-21T14:06:33","2015","pittsburgh","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.wprdc.org/dataset/property-assessments","CSV","https://data.wprdc.org/dataset/property-assessments",,"Allegheny County Property Assessments. Real Property parcel characteristics for Allegheny County, PA. Includes information pertaining to land, values, sales, abatements, and building characteristics (if residential) by parcel. ","Allegheny County Office of Property Assessments","Yes","Yes",,"Now updated monthly and available as a CSV file containing all 575,000+ parcels. Also includes a data dictionary and data user guide to explain field names and contextual information.","Yes","Yes","Ellie Newman","Ellie Newman","100"
"310ca986-b415-4129-b52d-baa97b9b71d5","us-city","2015-10-19T22:14:17","2015","blacksburg","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://healthspace.com/Clients/VDH/NewRiver/web.nsf/home.xsp",,,,"Restaurant and Food Service Inspections - New River Health District","Health Space","Yes","Yes",,,"Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"7059b142-24f3-4b25-b72c-b36ab79b4bd5","us-city","2015-10-19T14:32:02","2015","kansascitymo","web-analytics","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Government/KCMO-GOV-Website-Visit-Data/f9q2-5gbn","CSV","https://data.kcmo.org/Government/KCMO-GOV-Website-Visit-Data/f9q2-5gbn/about",,"Monthly Website Visit Data","City of Kansas City, MO - City Manager's Office - Office of Performance Management. Eric Roche is responsible for this dataset. He can be reached at Eric.Roche@kcmo.org","Yes","Yes",,"Data is updated monthly and is a semi-automated process. ","Yes","Yes","Eric Roche","Eric Roche","100"
"718d749e-44f3-4504-ad56-3e162f66f483","us-city","2015-10-07T18:34:55","2015","sandiego","assessment","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://arcc.sdcounty.ca.gov/Pages/Assessors-Roll-Tax.aspx",,"https://arcc.sdcounty.ca.gov/Pages/Assessors-Roll-Tax.aspx",,"2015 Secured Assessment Roll, which  includes the assessed values for all locally assessed real property(land and structures), as well as fixtures and business personal property(assessable to the land owner), in the County of San Diego as of January 1, 2015(Lien Date).","San Diego County Assessor's Office","Yes","Yes",,,"Yes","No","Andrell Bower","Andrell Bower","75"
"80c87c06-758d-4cc1-9746-b0413bffe88e","us-city","2015-10-07T17:53:07","2015","sandiego","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://crimestats.arjis.org/","Excel","https://www.arjis.org/SitePages/Terms.aspx",,"Crime statistics from 11 regional agencies, including the San Diego Sheriff's Department and the San Diego Police Department","Automated Regional Justice Information System","Yes","Yes",,,"Yes","Yes","Andrell Bower","Andrell Bower","100"
"e44fef35-f25e-42b1-933e-12ac9a75840c","us-city","2015-10-07T18:08:27","2015","sandiego","lobbyist","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://static.netfile.com/agency/csd/","Excel","https://static.netfile.com/agency/csd/",,"Campaign and lobbyist disclosure public access portal","City of San Diego Office of the City Clerk","Yes","Yes",,,"Yes","Yes","Andrell Bower","Andrell Bower","100"
"5b017056-1b38-49ce-9733-e5b5d55252ff","us-city","2015-10-07T20:37:29","2015","sandiego","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://static.netfile.com/agency/csd/","Excel","https://www.sandiego.gov/directories/disclaimer.shtml",,"Campaign and lobbyist disclosure public access portal","City of San Diego Office of the City Clerk","Yes","Yes",,,"Yes","Yes","Andrell Bower","Andrell Bower","100"
"e7ef62bf-3159-4c15-adac-4f5a053bf16d","us-city","2015-10-07T20:34:44","2015","sandiego","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.sandiego.gov/development-services/opendsd/index.shtml","XML","https://www.sandiego.gov/directories/disclaimer.shtml",,"OpenDSD, a web-based format of the department's project tracking system","City of San Diego Development Services Department","Yes","Yes",,,"Yes","Yes","Andrell Bower","Andrell Bower","100"
"265008e2-5c8a-4d87-b2ac-c5d34e5dcd01","us-city","2015-10-07T18:40:13","2015","sandiego","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.sangis.org/download/index.html","Shapefile (.shp)","https://www.sangis.org/Legal_Notice.htm",,"Parcels in San Diego County","SanGIS","Yes","Yes",,"San Diego's GIS Department provides publicly-available GIS data to the GIS Data Warehouse, which is also the homepage for the Parcels dataset:
https://www.sangis.org/","Yes","Yes","Andrell Bower","Andrell Bower","100"
"020f30bf-6050-407a-97ff-59a5850cfa83","us-city","2015-10-07T18:28:15","2015","sandiego","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.sdmts.com/Planning/Developers.asp","CSV","https://www.sdmts.com/Planning/Developers_TermsAndConditions.asp",,"Scheduling data in the General Transit Feed Specification format","Metropolitan Transit System","Yes","Yes",,,"Yes","Yes","Andrell Bower","Andrell Bower","100"
"8c200003-ef95-4b4e-a301-4d902f96ba24","us-city","2015-10-07T17:56:53","2015","sandiego","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sandiego.gov/purchasing/bids-contracts/contracts.shtml",,"https://www.sandiego.gov/purchasing/bids-contracts/contracts.shtml",,"List of goods and services contracts entered into by the City valued at more than $25,000 for fiscal year 2016.","The City of San Diego Purchasing & Contracting","Yes","Yes",,,"Yes","No","Andrell Bower","Andrell Bower","75"
"32b31bcd-4211-4eae-a899-d1d8245bc67f","us-city","2015-10-07T17:47:58","2015","sandiego","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www2.sdcounty.ca.gov/FFIS/default.aspx",,,,"San Diego food facility inspection search","San Diego County Department of Environmental Health Food & Housing Division","Yes","Yes",,,"Yes","No","Andrell Bower","Andrell Bower","45"
"af83b0b3-a7f8-4f94-8736-4123e3f3e314","us-city","2015-10-07T16:20:16","2015","sandiego","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://arcc.sdcounty.ca.gov/Pages/Property-Sales.aspx",,"https://www.leginfo.ca.gov/cgi-bin/displaycode?section=rtc&group=00001-01000&file=401-409",,"The Assessor/Recorder/County Clerk’s Office is providing a sales listing for those who are applying for an appeal of the assessed value with the Clerk of the Board of Supervisors. The listing comprises property transfers within the most recent 24 months, and updated by the seventh of each month. ","San Diego County Assessor's Office","Yes","Yes",,,"Yes","No","Andrell Bower","Andrell Bower","75"
"1f371021-077a-43fb-b71b-5afa25ad1618","us-city","2015-10-05T01:09:07","2015","washingtondc","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"No","https://app.ocp.dc.gov/RUI/information/scf/online_index.asp",,,,,"Office of Contracting and Procurement","Yes","Yes",,"Dataset does not seem to include past contracts (but just current contracts) and seems incomplete. Licensing is unclear. ","Yes","No","anonymous","anonymous","35"
"a71b7fb0-01d7-4f39-82cf-751f1a81666e","us-city","2015-10-01T14:29:53","2015","hartford","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.hartford.gov/Financial/Property-Owned-by-the-City-of-Hartford/buxs-cqpk","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"Properties Owned by the City of Hartford","City of Hartford","Yes","Yes",,"This data set contains all of the City owned property. It does not include property owned by the Hartford Housing Authority or the Hartford Parking Authority. Updated nightly.","Yes","Yes","Brett Flodine","Brett Flodine","100"
"d4ca5081-bca8-4068-8667-ce1425354321","us-city","2015-09-30T23:35:07","2015","raleigh","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.raleighnc.gov/Fiscal-Year-2015/FY14-and-FY15-Compare-Adopted-Budgets/cypt-ebk5","CSV, API","https://data.raleighnc.gov/Fiscal-Year-2015/FY14-and-FY15-Compare-Adopted-Budgets/cypt-ebk5/about",,,"City of Raleigh","Yes","Yes",,"The operations of the city are grouped into different funds, each with its own sources of revenues. Within each fund are one or more departments, with a department being an organizational unit that provides a major type of public service, such as the Police Department or Public Utilities Department.
City departments are frequently comprised of one or more divisions (i.e., the Utilities Construction Division of the Public Utilities Department), which is the unit provided in this data set. Divisions may be comprised of one or more programs, which are smaller functional units responsible for performing specific activities (i.e., the Maintenance Program within the Water Plant Division of the Public Utilities Department).
Account codes, also known as line items, provide the most detail within the budget. These are the most basic units in the budget and make it possible to determine, for example, how much is spent on chemicals for the operation of the water plant.
The city’s budget preparation involves detailed budget planning and review at the program line item level.","Yes","Yes","William B. Refvem","William B. Refvem","100"
"45b3108c-6c6b-4787-ac34-54dee57ca6af","us-city","2015-09-25T18:13:37","2015","hartford","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.hartford.gov/Financial/City-of-Hartford-Business-Listing/4akt-7p7i","CSV, JSON, PDF, RSS, XLS, XLXS, by API OR XML","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"Current Business Listings - The source of this data set is the working file Personal Property Database that is maintained in the Assessor's Office. This is a listing of all of the active businesses registered in the City.","City of Hartford","Yes","Yes","Approved with no changes. ","The source of this data set is the working file Personal Property Database that is maintained in the Assessor's Office. This is a listing of all of the active businesses registered in the City. If the business was added to the assessment role after October 1st of the previous year, the Assessment value may be $0. If you observe any errors or omissions please contact the City Assessor's office at (860) 757-9630. Updated nightly.","Yes","Yes","Scott Gaul","Scott Gaul","100"
