Data broker name:,"Doing Business As (DBA), if applicable:",Data broker primary website:,Data broker primary contact email address:,Data broker primary phone number: [optional],Data broker primary street address:,Data broker city:,Data broker state:,Data broker zip code:,Data broker country:,Data broker's primary website that contains details on how consumers can exercise their CA Consumer Privacy rights:,Data broker collects personal information of minors:,Data broker collects consumers’ account logins or numbers with security codes that grant access to third‑party accounts,Data broker collects consumers’ government‑issued identification numbers used to verify an individual’s identity,"Data broker collects consumers' citizenship data, including immigration status",Data broker collects consumers' union membership status,Data broker collects consumers' sexual orientation status,Data broker collects consumers' gender identity and gender expression data,Data broker collects consumers' biometric data,Data broker collects consumers' precise geolocation,Data broker collects consumers’ reproductive health care data:,"Data broker collects consumers’ names, birth dates, ZIP codes, emails, phone numbers, mobile ad IDs, CTV IDs, or vehicle IDs","If you answered ‘no’ to all above, list one to three common types of personal information you collect",Data broker shared or sold consumers' data to a foreign actor in the past year,Data broker shared or sold consumers' data to the federal government in the past year,Data broker shared or sold consumers' data to other state governments in the past year,"Data broker shared or sold consumers’ data to law enforcement in the past year, except when required by subpoena or court order",Data broker shared or sold consumers’ data to a developer of a GenAI system or model in the past year,The data broker or any of its subsidiaries is regulated by the federal Fair Credit Reporting Act,"If the data broker or its subsidiaries are regulated by the FCRA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the FCRA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the FCRA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the Gramm‑Leach‑Bliley Act (GLBA) and implementing regulations,"If the data broker or its subsidiaries are regulated by the GLBA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the GLBA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the GLBA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the California Insurance Information and Privacy Protection Act (IIPPA),"If the data broker or its subsidiaries are regulated by the IIPPA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the IIPPA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the IIPPA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the California Confidentiality of Medical Information Act (CMIA),"If the data broker or its subsidiaries are regulated by the CMIA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the CMIA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the CMIA, describe the percentage of data activities covered","The data broker or its subsidiaries are regulated by the HIPAA privacy, security, and breach‑notification rules","If the data broker or its subsidiaries are regulated by HIPAA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by HIPAA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by HIPAA, describe the percentage of data activities covered",Requests to delete - Total requests received,Requests to delete - Total requests received - Complied in whole,Requests to delete - Total requests received - Complied in part,Requests to delete - Total requests received - Denied,Requests to delete - The number of days to respond substantively to a request to delete in 2024 - Mean,Requests to delete - The number of days to respond substantively to a request to delete in 2024 - Median,Requests to know what personal information is being collected - Total requests received,Requests to know what personal information is being collected - Total requests received - Complied in whole,Requests to know what personal information is being collected - Total requests received - Complied in part,Requests to know what personal information is being collected - Total requests received - Denied,Requests to know what personal information is being collected - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to know what personal information is being collected - The number of days to respond substantively to a request to know in 2024 - Median,Requests to know what personal information is sold or shared - Total requests received,Requests to know what personal information is sold or shared - Total requests received - Complied in whole,Requests to know what personal information is sold or shared - Total requests received - Complied in part,Requests to know what personal information is sold or shared - Total requests received - Denied,Requests to know what personal information is sold or shared - The number of days to respond substantively to a request to know what personal information is sold or shared in 2024 - Mean,Requests to know what personal information is sold or shared - The number of days to respond substantively to a request to know what personal information is sold or shared in 2024 - Median,Requests to opt out of sale or sharing - Total requests received,Requests to opt out of sale or sharing - Total requests received - Complied in whole,Requests to opt out of sale or sharing - Total requests received - Complied in part,Requests to opt out of sale or sharing - Total requests received - Denied,Requests to opt out of sale or sharing - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to opt out of sale or sharing - The number of days to respond substantively to a request to know in 2024 - Median,Requests to limit the use and disclosure of sensitive personal information - Total requests received,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Complied in whole,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Complied in part,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Denied,Requests to limit the use and disclosure of sensitive personal information - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to limit the use and disclosure of sensitive personal information - The number of days to respond substantively to a request to know in 2024 - Median,Additional Context or Comments:  [optional]
"Kloudend, Inc.",,ipapi.co,privacy@kloudend.com,4085506507,1887 WHITNEY MESA DR #4080,HENDERSON,Nevada,89014,UNITED STATES,https://ipapi.co/donotsell/,No,No,No,No,No,No,No,No,No,No,No,IP address,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,21,21,0,0,3,2,12,0,0,12,3,2,12,12,0,0,3,2,21,0,0,21,3,2,3,3,0,0,3,2,
"Knowledge Works, Inc.",PayNet,sbinsights.paynetonline.com,usprivacy@equifax.com,1-866-295-6801,1550 Peachtree St NW,Atlanta,GA,30309,UNITED STATES,https://www.equifax.com/personal/my-privacy/,No,No,Yes,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,685,685,0,0,1,1,427,427,0,0,14,2,427,427,0,0,14,2,1732143,1732143,0,0,1,1,1930,1930,0,0,1,1,Please visit https://www.equifax.com/privacy/privacy-statement/ to review our Privacy Statement for more information.
"Koddi, Inc",,http://www.koddi.com,dataprivacy@koddi.com,8187258248,2845 W 7th St,Fort Worth,TX,76107,UNITED STATES,https://koddi.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Komodo Health, Inc.","Komodo Health, Inc.",https://www.komodohealth.com,trust-and-safety@komodohealth.com,4154691787,"257 Park Ave South, 2nd Floor",New York,NY,10010,UNITED STATES,https://www.komodohealth.com/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,Yes,No,,,,No,,,,No,,,,No,,,,No,,,,12,12,0,0,29,32,3,3,0,0,41,41,2,2,0,0,36,36,14,14,0,0,14,13,0,0,0,0,0,0,"Komodo Health is only a ""data broker"" under California law in the context of information we process regarding certain professional activities of healthcare professionals.  
Please refer to the ""California Privacy Rights"" section of our published privacy notice at https://www.komodohealth.com/privacy-notice for information on our data collection practices and how California residents can submit a consumer request via one of our designated methods."
Kontext Data,Kontext Data,kontextdata.com,info@kontextdata.com,9092062964,"201 E Center St., Ste. 112 PMB 3745",Anaheim,CA,92805,UNITED STATES,www.kontextdata.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,8,8,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,
L.S Mobile Apps Holdings LTD,,www.lsmapps.com,guy.hamawi@lsmapps.com,526969477,132 Derech Menachem Begin,Tel Aviv,Israel,6701101,ISRAEL,https://www.lsmapps.com/ccpa,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,8,8,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,10,10,0,0,0,0,0,0,
"Labels & Lists, Inc","L2, Inc",https://www.l2-data.com,lauren.pembo@l2political.com,800-842-5478,"5 Schalks Crossing Road, Suite 220",Plainsboro,New Jersey,08536,UNITED STATES,https://www.l2-data.com/wp-content/uploads/2025/08/L2-Privacy-Notice-19Aug25v3.pdf,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,Yes,Yes,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,65891,65891,0,0,4,4,37,37,0,0,4,4,37,37,0,0,4,4,68,68,0,0,4,4,68,68,0,0,4,4,
Lead Intelligence Inc.,InfutorData,https://marketing.verisk.com,vmsprivacy@verisk.com,8008884476,"5900 Balcones Drive, Suite 100",Austin,TX,78731,UNITED STATES,https://marketing.verisk.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,Yes,Yes,Lead Intelligence Inc. provides consumer contact data (name/address/phone/email) to a company that is a Credit Reporting Agency,Lead Intelligence Inc. provides consumer contact data (name/address/phone/email) to a company that is a Credit Reporting Agency,3%,No,,,,No,,,,No,,,,No,,,,263,249,0,14,2,1,43,43,0,0,13,1,43,43,0,0,1,13,1070,1070,0,0,1,1,5,5,0,0,4,7,
Lead Me Media LLC,Lead Me Media LLC,leadmemedia.com,californiaregistry@leadmemedia.com,5616748617,851 N Federal Hwy 201,Boca Raton,FL,33432-2737,UNITED STATES,leadmemedia.com,No,No,No,No,No,No,Yes,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lead411 Corporation,Lead411 Corporation,lead411.com; growjo.com; quickenrich.io,tom@lead411.io,5055002317,4655 7th Street,Boulder,CO,80304,UNITED STATES,https://www.lead411.com/your-privacy-choices/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,Yes,No,,,,No,,,,No,,,,No,,,,No,,,,152,152,0,0,15,14,19,19,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lead411 provides b2b data like names, titles, company names, company data, company news, work email addresses and work phone numbers.  Our goal is to not provide any b2c data."
LeadCrunch,GetRev,getrev.ai,privacy@getrev.ai,8886525452,2150 Comstock Street #712979,San Diego,CA,92171,UNITED STATES,getrev.ai; getrev.ai/privacy-policy; getrev.ai/privacy-request,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,52,14,0,38,7,7,8,0,6,2,7,7,8,6,2,0,7,7,17,14,0,3,7,7,0,0,0,0,0,0,
"LeadIQ, Inc",,leadiq.com,privacy@leadiq.com,8886532347,"548 Market Street, PMB 20317",San Francisco,CA,94104,UNITED STATES,https://leadiq.com/privacy-center,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,374,374,0,0,3,3,74,74,0,0,3,3,74,74,0,0,3,3,374,374,0,0,3,3,0,0,0,0,0,0,
LeadPost LLC,,https://leadpost.com,amanda@leadpost.com,(866) 456-6674,555 Washington Ave,St Louis,MO,63101,UNITED STATES,https://leadpost.com/privacy-policy/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,309072,309072,0,0,1,1,71,71,0,0,1,1,80,80,0,0,1,1,262474,262474,0,0,1,1,262474,262474,0,0,1,1,
Leadspace Inc,,https://www.leadspace.com,compliance_privacy@leadspace.com,855-532-3772,"530 Lytton Avenue, 2nd Floor, #2124",Palo Alto,CA,94301,UNITED STATES,https://www.leadspace.com/do-not-sell-form,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,7730,7730,0,0,13,11,2,2,0,0,23,23,2,2,0,0,23,23,7730,7730,0,0,13,11,0,0,0,0,0,0,
"LearnMore, LLC",,learnmore.com,compliance@learnmore.com,800-798-2117,901 N Market Street STE 100,Wilmington,Delaware,19801,UNITED STATES,https://learnmore.com/privacy-rights/,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Leidos Digital Solutions, Inc.",,www.leidosiq.com,privacy@leidos.com,7032085006,6909 Metro Park Drive,Alexandria,VA,22310,UNITED STATES,www.leidosiq.com,No,No,No,No,No,No,No,No,No,No,No,Name,No,Yes,Yes,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,15,0,15,0,9,9,11,0,11,0,11,13,3,0,3,0,8,7,5,0,5,0,9,9,3,0,3,0,8,7,"Leidos Digital Solutions, Inc. (LDSI) provides IT and digital engagement solutions for elected officials and government offices across the U.S.  LDSI registers annually as a data broker in California because LDSI facilitates the purchase of voter data by our customers from third-party data provider, L2. Specifically, when a customer requests to purchase voter data through our services, LDSI passes that request to L2, who in turn delivers the data directly to the customer. Accordingly, LDSI does not itself have access to such information. LDSI’s registration statistics reflect “zero” for complying “in whole” with consumer requests, because when a consumer makes a request, LDSI—not having access to their personal information—refers the request to L2 who fulfills the request."
LexisNexis Risk Solutions FL Inc.,,https://risk.lexisnexis.com,consumer.documents@lexisnexisrisk.com,888-217-1591,1000 Alderman Drive,Alpharetta,GA,30005,UNITED STATES,https://risk.lexisnexis.com/state-privacy-act-notice; https://consumer.risk.lexisnexis.com/request#california,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,,No,Yes,Yes,Yes,No,No,,,,Yes,"Name and contact details; financial information; transaction information; demographic data, such as gender and age; and sensitive personal information, such as social security numbers.","Fraud prevention, identify verification, and other risk management services.",30%,Yes,N/A,"Fraud prevention, identify verification, and other risk management services.",0%,Yes,N/A,"Fraud prevention, identify verification, and other risk management services.",0%,Yes,N/A,"Fraud prevention, identify verification, and other risk management services.",0%,12769,12692,0,77,1,1,60645,60645,0,0,3,1,60645,60645,0,0,3,1,33167,33001,0,166,1,1,13260,13190,0,70,1,1,"The business responded to consumer requests consistent with the CCPA, which does not apply to certain information we maintain, including information subject to the Gramm-Leach-Bliley Act (GLBA) and the Driver’s Privacy Protection Act (DPPA), protected health information received by a business associate subject to the Health Insurance Portability and Accountability Act (HIPAA), and information subject to the California analogues of these laws, and where the CCPA’s application is preempted by, or in conflict with, federal law or the United States or California Constitution.

Requests were denied because (i) we were unable to confirm the consumer’s identity, (ii) we were unable to connect the information submitted in the request with personal information in our possession, or (iii) the consumer provided inaccurate or incomplete information.

The business actively works to exclude from its products and does not specifically seek personal information relating to consumers with a date of birth indicating that the consumer is a minor, except in connection with services where it provides personal information to insurance carriers regarding licensed drivers who are minors, including those who may need to be added to household automobile insurance policies. 

The business does not sell precise geolocation information.

The business implements a robust credentialing process that requires that purchasers are legitimate business, government, non-profit, or educational institutions.

The business’ affiliates, LexisNexis Risk Solutions Inc., SageStream, LLC, and Accuity Asset Verification Services Inc., are consumer reporting agencies as defined under the FCRA."
"LightBox Parent, L.P.","LightBox Parent, L.P.",lightboxre.com,jfranks@lightboxre.com,9495846204,"6 Armstrong Road, #4",Shelton,CT,06484,UNITED STATES,https://www.lightboxre.com/lightbox-individual-data-rights-request/; https://www.lightboxre.com/privacy-policy/,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Lightcast, LLC",Economic Modeling; Rhetorik,lightcast.io; rhetorik.com,privacy@lightcast.io,(208) 883-3500,232 N Almon St,Moscow,ID,83843,UNITED STATES,https://privacyportal.onetrust.com/webform/0f61f895-d08d-410f-b96d-ecfd34fd42e3/8d4dfe0d-998d-4c1d-ab6d-4357670fa8e9,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,Yes,Yes,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,16,16,0,0,13,12,8,8,0,0,14,9,8,8,0,0,9,14,113,79,0,34,9,10,0,0,0,0,0,0,
"LionShare Marketing, Inc","LionShare Marketing, Inc",www.lionsharemarketing.com,ap@lionsharemarketing.com,9136318400,7830 Barton St,Lenexa,KS,66214,UNITED STATES,www.lionsharemarketing.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,Yes,Patient details received from healthcare clients.,Customer relationship management and data analytics services.,10%,Yes,Patient details received from healthcare clients.,Customer relationship management and data analytics services.,90%,749588,749588,0,0,1,1,749588,749588,0,0,1,1,749588,749588,0,0,1,1,749588,749588,0,0,1,1,749588,749588,0,0,1,1,
ListKit LLC,,www.listkit.io,andre@listkit.io,(272) 788-2122,8 The Green #12710,Dover,DE,19901,UNITED STATES,https://www.listkit.io/privacy; https://www.listkit.io/privacy-statement,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,3,3,0,0,21,16,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ListsOnline.com, Inc.",Everleads; ListsOnline; Internet Directory Publishers; Stanford Direct,https://www.everleads.com,privacy@everleads.com,8007342275,"1942 Broadway, Suite 314",Boulder,CO,80304,UNITED STATES,https://www.everleads.com/privacy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,179,179,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,179,179,0,0,10,10,0,0,0,0,10,10,
"Live Data Technologies, Inc.",,livedatatechnologies.com,remove@livedatatechnologies.com,8055003293,"15 W Figueroa St, Floor 2",Santa Barbara,California,93101,UNITED STATES,https://www.livedatatechnologies.com/opt-out,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,45865,12,0,45853,93,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Records could not be located with provided information.
LiveIntent,,www.liveintent.com,privacy@zetaglobal.com,2129675055,"3 PARK AVENUE, 33RD FLOOR",New York,NY,10016,UNITED STATES,https://www.liveintent.com/privacy-policy/,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,452535,452535,0,0,4,4,3211,3211,0,0,4,4,0,0,0,0,0,0,489625,489625,0,0,4,4,0,0,0,0,0,0,During 2026 LiveIntent is migrating its consumer rights request portal from a homegrown platform that predates CPRA to a commercially available OneTrust system that will include enhancements to the user interface and to reporting capabilities.
"LiveRamp Holdings, Inc.",,www.liveramp.com,lr.registrations@liveramp.com,(888) 987-6764,"225 Bush Street, 17th Floor",San Francisco,CA,94104,UNITED STATES,www.liveramp.com,No,No,Yes,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,132,72,0,60,3,0,90,23,0,67,17,8,90,23,0,67,17,8,238,238,0,0,1,0,238,0,0,238,0,1,"* LiveRamp only processes requests in whole. For example, a request to delete a consumer’s specific personal information results in LiveRamp deleting all of that consumer’s personal information.

*LiveRamp processes a “request to know what personal information was collected"" and a ""request to know what personal information was sold or shared” as a single, comprehensive request. 

*LiveRamp processes a “request to limit the use and disclosure of sensitive personal information” and a ""request to opt-out"" as a single, comprehensive request."
"LizDev,Inc",,lizdev.com,privacyanddatacompliancereview@lizdev.com,9493020926,1401 21st St. #13785,Sacramento,CA,95811,UNITED STATES,https://lizdev.com/privacy-policy/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,46,46,0,0,10,10,46,46,0,0,10,10,46,46,0,0,5,10,46,46,0,0,10,3,46,46,0,0,5,10,
"Lob.com, Inc.",,lob.com,privacy.inbox@lob.com,415-894-9979,"2261 Market Street, STE 5668",San Francisco,CA,94114,UNITED STATES,https://www.lob.com/privacy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,Yes,"While the Company is a business associate and therefore regulated by HIPAA in other contexts, in its capacity as a data broker Company does not currently collect and sell personal information that is subject to HIPAA.","Company’s core product is print and mail services - customers share mailing information (name and address) plus mailing content (e.g., marketing, billing, results, etc.). In some cases, the customer is a covered entity or business associate and the mailing content contains PHI and there the Company is regulated by HIPAA as a business associate.",0,0,0,0,0,0,0,1,0,0,1,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lookify.io,,https://lookify.io,support@lookify.io,5165193689,3571 Far West Blvd #3694,Austin,TX,78731,UNITED STATES,https://lookify.io/ccpa-privacy-statement; https://lookify.io/privacy-policy,No,No,No,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,2530,2373,0,157,1,1,2,1,0,1,1,1,2,1,0,1,1,1,2530,2373,0,157,1,1,0,0,0,0,0,0,Lookify.io provides individuals the ability to exercise their privacy rights at https://lookify.io/opt-out
LoopMe Limited,"LoopMe PurchaseLoop; LoopMe Intelligent Marketplace; LoopMe, Inc.",loopme.com,legal@loopme.com,7779991560,"Second Floor, The Sans, 20 St. John's Square,",London,England,EC1M 4AH,UNITED KINGDOM,loopme.com,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,155,155,0,0,2,1,5,5,0,0,2,1,2,0,0,2,2,1,368,368,0,0,2,1,0,0,0,0,1,1,
"Lusha Systems, Inc",Lusha,www.lusha.com,legal@lusha.com,18664678688,800 Boylston Street,Boston,Massachusetts,02199,UNITED STATES,https://www.lusha.com/legal/privacy-notice/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,1119,1119,0,0,4,4,7,7,0,0,1,1,7,7,0,0,1,1,1119,1119,0,0,4,4,0,0,0,0,0,0,"Lusha collects and processes business contact information in full compliance with CCPA/CPRA. We collect only professional information for B2B purposes, implement robust security measures, and give consumers clear options to access, correct, and delete/opt out of our database. Our practices are regularly independently audited by Deloitte, EY, TrustArc, and ePrivacyseal. For more information, visit our Trust Center: https://www.lusha.com/trust-center/."
"M&R Strategic Services, Inc.",M+R,www.mrss.com,Privacy@mrss.com,202-223-9541,"1328 Florida Avenue NW, LBBY 1",Washington,District of Columbia,20009,UNITED STATES,https://www.mrss.com; https://www.mrss.com/privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,19898,19898,0,0,8,6,8,8,0,0,8,6,8,8,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,
"M1 Data & Analytics, LLC",,m1-data.com,service@m1-data.com,954-776-1197,"1000 NW 65th St, Suite 305",Fort Lauderdale,FL,33309,UNITED STATES,https://m1-data.com/unsubscribe/,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,651,651,0,0,3,2,137,135,0,2,3,2,137,2,0,135,2,3,366293,366293,0,0,3,2,693,693,0,0,2,3,"Consumers have the ability to opt-out or enter a request to know what data elements have been collected on them, how they have been used and to whom those data elements have been shared. Consumers can do this electronically, by mail or by phone. Consumers also have the ability to independently control personally identifiable information and sensitive personally identifiable information. We have added the same opt out methodologies for 3rd party companies acting on behalf of consumers through a power of attorney."
"Madhive, Inc.",Madhive,https://www.madhive.com,privacy@madhive.com,646-727-4054,"225 Broadway, 11th floor",New York City,NY,10007,UNITED STATES,https://www.madhive.com/legal/privacy-policy,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,1888,1888,0,0,45,45,78,78,0,0,45,45,78,78,0,0,45,45,2221,2221,0,0,45,45,0,0,0,0,0,0,
Magnite Inc,,www.magnite.com,privacy@magnite.com,3102070272,"6080 Center Drive, Suite 400",Los Angeles,CA,90045,UNITED STATES,https://www.magnite.com/legal/user-choice-portal/; https://www.magnite.com/legal/advertising-platform-privacy-policy/,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,69,0,0,69,8,5,27,0,0,27,8,5,27,0,0,27,5,8,3723757,3723757,0,0,1,1,0,0,0,0,0,0,
Malvern Media Inc.,,www.malvernmedia.com,info@malvernmedia.com,7738186872,2129 Redcliff St.,Los Angeles,CA,90039,UNITED STATES,https://www.malvernmedia.com/privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,696,696,0,0,3,3,696,696,0,0,3,3,0,0,0,0,3,3,6,6,0,0,3,3,0,0,0,0,3,3,
"Marketing Architects, Inc.",,https://www.marketingarchitects.com,privacy@markarch.com,9524492500,"601 Carlson Parkway, Suite 110",Minneapolis,MN,55305,UNITED STATES,https://www.marketingarchitects.com/privacy-policy-ProductAndService,No,No,No,No,No,No,No,No,No,No,No,IP address,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marketing Architects is an advertising agency that creates television commercials, purchases media, and provides related services to our clients. Marketing Architects uses IP addresses to buy media for our clients’ streaming advertising campaigns primarily via internet connected television a/k/a smart TVs or CTV. Since we do not collect Personal Information, such as name, address, telephone number, or email address for streaming advertising campaigns, you will need to provide us your IP address in order for us to assist you in exercising your privacy rights."
MarketOps LLC,,https://www.marketops.com,privacy@marketops.com,844-446-4440,401 Ryland St Ste 200-A,Reno,NV,89502,UNITED STATES,https://marketops.com/privacy-options/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,11541,384,0,11157,1,1,11541,384,0,11157,1,1,11541,384,0,11157,1,1,11541,384,0,11157,1,1,11541,384,0,11157,1,1,"A significant number of spam submissions were observed, which distorted the resulting data."
"MarketShare Partners, LLC",,www.transunion.com,ns_privacy@transunion.com,866-310-8783,555 W Adams St,Chicago,IL,60661,UNITED STATES,www.transunion.com,No,No,No,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"For additional information about how we processes personal information, please visit https://www.transunion.com/privacy/neustar."
"Marriott International, Inc.",,marriott.com,privacy@marriott.com,800-218-9316,7750 Wisconsin Avenue,Bethesda,Maryland,20814,UNITED STATES,https://www.marriott.com/about/privacy.mi,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,331,331,0,0,15,16,146,146,0,0,17,16,146,146,0,0,17,16,113345,113345,0,0,1,1,0,0,0,0,0,0,
"Matchbook Data, LLC",,https://www.matchbookdata.com,privacy@matchbookdata.com,(855) 716-3196,P.O. Box 17247,Arlin,VA,22216,UNITED STATES,https://www.matchbookdata.com/privacy-policy/; https://www.matchbookdata.com/your-privacy-choices/,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,47,1,0,46,3,2,14,1,0,13,3,2,14,1,0,13,3,2,1550,81,0,1469,3,2,1,1,0,0,1,1,
"MaxMind, Inc.",MaxMind,https://www.maxmind.com,tgonzalez@maxmind.com,617-500-4493,51 Pleasant St. #1020,Malden,MA,02148,UNITED STATES,https://www.maxmind.com/en/privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,No,,,,No,,,,No,,,,No,,,,No,,,,87252,87252,0,0,5,4,11,7,0,4,14,13,11,7,0,4,14,13,86804,86804,0,0,4,5,0,0,0,0,0,0,"MaxMind sells or shares IP address intelligence data including city, postal code, ISP, and Domain names associated with IP addresses. MaxMind does not sell or share consumers' names, dates of birth, email addresses, phone numbers, mobile advertising identification numbers, connected television identification numbers or vehicle identification numbers."
